,,,,,,,,,
March-2024,Scheme Name,"No. of
Schemes
as on
March,
2024","No. of Folios
as on March,
2024","Funds
Mobilized
for the
month of
March 2024
(INR in
crore)","Repurchase/
Redemption
for the
month of
March 2024
(INR in
crore)","Net Assets
Under
Managemen
t as on
March, 2024
(INR in
crore)","Average Net
Assets Under
Managemen
t for the
month
March 2024
(INR in
crore)","No. of
segregat
ed
portfolio
s
created
as on
March,
2024","Net
Assets
Under
Manage
ment in
segregat
ed
portfoli
o as on
March,
2024
(INR in
crore)"
March-2024,Hybrid Schemes,-,-,-,-,-,-,-,-
March-2024,Conservative Hybrid Fund,1 9,"5 ,37,555",4 01.80,3 98.07,"2 6,871.13","2 6,763.63",1,-
March-2024,Balanced Hybrid Fund/Aggressive Hybrid Fund,3 1,"5 4,16,765","2 ,622.98","2 ,087.02","1 ,97,197.20","1 ,95,733.06",2,9 .33
March-2024,Dynamic Asset Allocation/Balanced Advantage Fund,3 3,"4 6,15,533","4 ,751.19","3 ,018.60","2 ,48,797.60","2 ,47,668.36",-,-
March-2024,Multi Asset Allocation Fund,2 3,"2 0,24,071","3 ,448.33",7 66.87,"6 7,280.12","7 0,854.99",-,-
March-2024,Arbitrage Fund,2 7,"4 ,91,203","2 0,793.70","2 1,091.38","1 ,53,008.58","1 ,78,849.06",-,-
March-2024,Equity Savings Fund,2 2,"4 ,09,279","2 ,202.60","1 ,275.06","2 9,567.46","2 9,784.23",2,2 5.81
March-2024,Sub Total - III (i+ii+iii+iv+v+vi),1 55,"1 ,34,94,406","3 4,220.62","2 8,636.99","7 ,22,722.09","7 ,49,653.34",5,3 5.14
-,-,-,-,-,-,-,-,-,-
March-2024,Solution Oriented Schemes,-,-,-,-,-,-,-,-
March-2024,Retirement Fund,2 7,"2 8,65,115",2 75.77,1 43.41,"2 5,279.73","2 5,049.03",-,-
March-2024,Childrens Fund,1 1,"2 9,83,777",1 40.78,6 6.04,"1 8,967.30","1 8,834.68",-,-
March-2024,Sub Total - IV (i+ii),3 8,"5 8,48,892",4 16.55,2 09.44,"4 4,247.03","4 3,883.71",-,-
-,-,-,-,-,-,-,-,-,-
March-2024,Other Schemes,-,-,-,-,-,-,-,-
March-2024,Index Funds,2 08,"7 5,76,546","6 ,413.55","4 ,591.14","2 ,13,657.47","2 ,11,999.72",-,-
March-2024,GOLD ETF,1 7,"5 0,60,791",6 90.18,3 16.81,"3 1,223.69","3 0,032.27",-,-
March-2024,Other ETFs,1 89,"1 ,37,67,925","2 0,857.69","1 0,297.93","6 ,64,000.09","6 ,55,207.68",-,-
March-2024,Fund of funds investing overseas,5 5,"1 5,57,288",5 51.50,5 14.29,"2 5,713.37","2 5,345.06",-,-
March-2024,Sub Total - V (i+ii+iii+iv),4 69,"2 ,79,62,550","2 8,512.92","1 5,720.17","9 ,34,594.62","9 ,22,584.74",-,-
-,-,-,-,-,-,-,-,-,-
March-2024,Total A-Open ended Schemes,"1 ,418","1 7,72,92,450","1 0,45,839.87","1 2,02,922.15","5 3,12,736.32","5 4,72,084.09",1 2,3 5.14
-,-,-,-,-,-,-,-,-,-
March-2024,Close Ended Schemes,-,-,-,-,-,-,-,-
March-2024,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
March-2024,Fixed Term Plan,8 7,"7 1,976",3 18.92,"2 ,438.08","1 5,970.82","1 7,050.51",-,-
March-2024,Capital Protection Oriented Schemes,-,-,-,-,-,-,-,-
March-2024,Infrastructure Debt Fund,5,4 1,-,-,"1 ,632.30","1 ,626.99",-,-
March-2024,Other Debt Scheme,1,"2 ,11,951",2 7.78,5 3.26,"5 ,247.95","5 ,279.68",-,-
March-2024,Sub Total (i+ii+iii+iv),9 3,"2 ,83,968",3 46.70,"2 ,491.34","2 2,851.06","2 3,957.18",-,-
-,-,-,-,-,-,-,-,-,-
March-2024,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
March-2024,ELSS,1 8,"2 ,77,840",-,5 7.55,"4 ,088.21","4 ,085.46",-,-
March-2024,Other Equity Schemes,-,-,-,-,-,-,-,-
March-2024,Sub Total (i+ii),1 8,"2 ,77,840",-,5 7.55,"4 ,088.21","4 ,085.46",-,-
-,-,-,-,-,-,-,-,-,-
March-2024,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
March-2024,Total B -Close ended Schemes,1 11,"5 ,61,808",3 46.70,"2 ,548.89","2 6,939.27","2 8,042.64",-,-
-,-,-,-,-,-,-,-,-,-
March-2024,Interval Schemes,-,-,-,-,-,-,-,-
March-2024,Income/Debt Oriented Schemes,1 2,"2 ,502",0 .01,1 02.68,5 19.05,6 00.83,-,-
-,-,-,-,-,-,-,-,-,-
March-2024,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
March-2024,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
March-2024,Total C Interval Schemes,1 2,"2 ,502",0 .01,1 02.68,5 19.05,6 00.83,-,-
-,-,-,-,-,-,-,-,-,-
March-2024,Grand Total,"1 ,541","1 7,78,56,760","1 0,46,186.58","1 2,05,573.72","5 3,40,194.64","5 5,00,727.56",1 2,3 5.14
-,-,-,-,-,-,-,-,-,-
March-2024,Fund of Funds Scheme (Domestic) **,## 80,"2 1,13,656",9 34.63,8 45.83,"7 6,396.58","7 5,721.45",-,-
-,-,-,-,-,-,-,-,-,-
February-2024,Scheme Name,"No. of
Schemes
as on
Februar
y 29,
2024","No. of Folios
as on
February 29,
2024","Funds
Mobilized
for the
month of
February
2024 (INR in
crore)","Repurchase/
Redemption
for the
month of
February
2024 (INR in
crore)","Net Assets
Under
Managemen
t as on
February 29,
2024 (INR in
crore)","Average Net
Assets Under
Managemen
t for the
month
February
2024 (INR in
crore)","No. of
segregat
ed
portfolio
s
created
as on
Februar
y 29,
2024","Net
Assets
Under
Manage
ment in
segregat
ed
portfoli
o as on
Februar
y 29,
2024
(INR in
crore)"
February-2024,Open ended Schemes,-,-,-,-,-,-,-,-
February-2024,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
February-2024,Overnight Fund,3 5,"8 ,92,025","4 ,14,374.56","4 ,31,750.17","6 7,724.65","9 7,290.99",-,-
February-2024,Liquid Fund,3 6,"1 7,78,681","3 ,72,298.58","2 ,88,656.25","5 ,17,403.72","4 ,97,485.58",-,-
February-2024,Ultra Short Duration Fund,2 4,"6 ,35,543","1 3,264.22","1 3,626.69","9 2,070.55","9 1,584.04",-,-
February-2024,Low Duration Fund,2 0,"8 ,83,315","8 ,858.49","1 2,958.87","9 5,695.66","9 6,913.23",-,-
February-2024,Money Market Fund,2 3,"4 ,33,052","2 7,980.55","2 7,843.82","1 ,56,455.19","1 ,53,800.41",1,-
February-2024,Short Duration Fund,2 3,"4 ,57,312","4 ,126.65","1 ,781.08","1 ,04,796.56","1 ,03,785.80",-,-
February-2024,Medium Duration Fund,1 5,"2 ,31,903",2 19.60,6 07.46,"2 6,157.70","2 6,238.17",3,-
February-2024,Medium to Long Duration Fund,1 2,"1 ,01,160",1 42.56,1 49.16,"1 0,528.85","1 0,507.33",-,-
February-2024,Long Duration Fund,7,"5 0,699",7 00.52,6 9.14,"1 1,884.63","1 1,527.99",-,-
February-2024,Dynamic Bond Fund,2 2,"2 ,19,929",6 26.72,4 95.20,"3 1,509.04","3 1,285.47",-,-
February-2024,Corporate Bond Fund,2 1,"5 ,62,839","7 ,073.30","4 ,044.44","1 ,46,747.48","1 ,44,744.75",-,-
February-2024,Credit Risk Fund,1 4,"2 ,11,281",4 3.21,4 09.11,"2 3,305.35","2 3,413.89",3,-
February-2024,Banking and PSU Fund,2 3,"2 ,59,627","1 ,109.92","1 ,590.00","8 0,249.69","8 0,073.51",-,-
February-2024,Gilt Fund,2 1,"1 ,82,215","1 ,597.18","1 ,057.78","2 7,579.76","2 7,198.67",-,-
February-2024,Gilt Fund with 10 year constant duration,5,"3 8,317",7 9.08,3 6.67,"4 ,649.45","4 ,615.53",-,-
February-2024,Floater Fund,1 3,"2 ,17,967","2 ,231.15","5 ,841.62","5 3,215.88","5 3,973.81",-,-
February-2024,"Sub Total - I
(i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi)",3 14,"7 1,55,865","8 ,54,726.29","7 ,90,917.47","1 4,49,974.14","1 4,54,439.19",7,-
-,-,-,-,-,-,-,-,-,-
February-2024,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
February-2024,Multi Cap Fund,2 4,"5 8,68,656","3 ,835.64","1 ,421.60","1 ,22,258.10","1 ,21,146.92",-,-
February-2024,Large Cap Fund,3 1,"1 ,34,89,341","5 ,205.90","4 ,284.76","3 ,05,940.65","3 ,04,329.02",-,-
February-2024,Large & Mid Cap Fund,2 9,"9 1,05,807","5 ,304.99","2 ,148.35","2 ,00,832.69","1 ,98,380.73",-,-
February-2024,Mid Cap Fund,2 9,"1 ,37,15,842","5 ,427.82","3 ,619.64","2 ,95,682.94","2 ,94,490.53",-,-
February-2024,Small Cap Fund,2 7,"1 ,86,64,893","6 ,897.37","3 ,974.91","2 ,49,070.99","2 ,49,079.06",-,-
February-2024,Dividend Yield Fund,9,"8 ,55,919",5 68.65,4 74.64,"2 3,618.09","2 3,529.74",-,-
February-2024,Value Fund/Contra Fund,2 3,"6 0,07,105","3 ,175.52","1 ,308.37","1 ,47,098.26","1 ,45,849.92",-,-
February-2024,Focused Fund,2 8,"5 0,75,441","1 ,806.06","2 ,338.94","1 ,26,471.02","1 ,26,411.07",-,-
February-2024,Sectoral/Thematic Funds,1 55,"1 ,74,30,950","1 7,655.98","6 ,393.26","2 ,87,899.15","2 ,79,271.88",-,-
February-2024,ELSS,4 2,"1 ,58,60,893","2 ,469.26","2 ,130.14","2 ,09,354.38","2 ,08,094.43",-,-
February-2024,Flexi Cap Fund,3 8,"1 ,40,02,857","6 ,575.47","3 ,962.25","3 ,44,169.76","3 ,41,202.16",-,-
February-2024,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),4 35,"1 2,00,77,704","5 8,922.66","3 2,056.88","2 3,12,396.02","2 2,91,785.45",-,-
-,-,-,-,-,-,-,-,-,-
February-2024,Hybrid Schemes,-,-,-,-,-,-,-,-
February-2024,Conservative Hybrid Fund,1 9,"5 ,35,328",4 06.57,5 12.59,"2 6,701.84","2 6,684.80",1,-
February-2024,Balanced Hybrid Fund/Aggressive Hybrid Fund,3 1,"5 3,85,542","2 ,639.37","2 ,610.03","1 ,93,738.88","1 ,93,518.33",2,9 .33
February-2024,Dynamic Asset Allocation/Balanced Advantage Fund,3 2,"4 5,64,056","4 ,835.73","3 ,548.90","2 ,45,822.02","2 ,44,820.67",-,-
February-2024,Multi Asset Allocation Fund,2 1,"1 9,30,545","4 ,888.13",8 44.93,"6 4,695.33","6 5,769.32",-,-
February-2024,Arbitrage Fund,2 7,"4 ,82,770","2 2,964.53","1 1,456.37","1 ,50,768.50","1 ,73,873.51",-,-
February-2024,Equity Savings Fund,2 2,"4 ,01,223","2 ,378.88","1 ,035.30","2 8,650.57","2 8,606.81",2,2 5.81
February-2024,Sub Total - III (i+ii+iii+iv+v+vi),1 52,"1 ,32,99,464","3 8,113.20","2 0,008.12","7 ,10,377.14","7 ,33,273.43",5,3 5.14
-,-,-,-,-,-,-,-,-,-
February-2024,Solution Oriented Schemes,-,-,-,-,-,-,-,-
February-2024,Retirement Fund,2 7,"2 8,57,232",2 78.57,1 62.17,"2 4,924.14","2 4,779.81",-,-
February-2024,Childrens Fund,1 1,"2 9,76,977",1 39.68,7 2.95,"1 8,851.75","1 8,797.86",-,-
February-2024,Sub Total - IV (i+ii),3 8,"5 8,34,209",4 18.25,2 35.13,"4 3,775.88","4 3,577.67",-,-
-,-,-,-,-,-,-,-,-,-
February-2024,Other Schemes,-,-,-,-,-,-,-,-
February-2024,Index Funds,2 03,"7 2,14,044","5 ,669.50","3 ,133.12","2 ,09,786.56","2 ,07,616.60",-,-
February-2024,GOLD ETF,1 7,"5 0,23,955","1 ,031.13",3 3.91,"2 8,529.88","2 7,924.61",-,-
February-2024,Other ETFs,1 86,"1 ,34,64,269","1 7,059.73","1 0,598.06","6 ,44,835.26","6 ,39,443.97",-,-
February-2024,Fund of funds investing overseas,5 4,"1 5,51,981",3 65.05,6 04.22,"2 4,932.31","2 4,686.67",-,-
February-2024,Sub Total - V (i+ii+iii+iv),4 60,"2 ,72,54,249","2 4,125.41","1 4,369.31","9 ,08,084.01","8 ,99,671.86",-,-
-,-,-,-,-,-,-,-,-,-
February-2024,Total A-Open ended Schemes,"1 ,399","1 7,36,21,491","9 ,76,305.81","8 ,57,586.91","5 4,24,607.19","5 4,22,747.59",1 2,3 5.14
-,-,-,-,-,-,-,-,-,-
February-2024,Close Ended Schemes,-,-,-,-,-,-,-,-
February-2024,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
February-2024,Fixed Term Plan,9 3,"7 7,445",2 50.75,4 21.84,"1 7,981.02","1 7,955.97",-,-
February-2024,Capital Protection Oriented Schemes,-,-,-,-,-,-,-,-
February-2024,Infrastructure Debt Fund,5,4 1,-,-,"1 ,621.37","1 ,616.54",-,-
February-2024,Other Debt Scheme,1,"2 ,13,585",2 3.99,6 1.73,"5 ,290.76","5 ,308.67",-,-
February-2024,Sub Total (i+ii+iii+iv),9 9,"2 ,91,071",2 74.74,4 83.57,"2 4,893.15","2 4,881.18",-,-
-,-,-,-,-,-,-,-,-,-
February-2024,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
February-2024,ELSS,1 9,"2 ,80,367",-,2 6.16,"4 ,092.27","4 ,105.14",-,-
February-2024,Other Equity Schemes,-,-,-,1 36.56,-,9 8.05,-,-
February-2024,Sub Total (i+ii),1 9,"2 ,80,367",-,1 62.72,"4 ,092.27","4 ,203.19",-,-
-,-,-,-,-,-,-,-,-,-
February-2024,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
February-2024,Total B -Close ended Schemes,1 18,"5 ,71,438",2 74.74,6 46.29,"2 8,985.41","2 9,084.38",-,-
-,-,-,-,-,-,-,-,-,-
February-2024,Interval Schemes,-,-,-,-,-,-,-,-
February-2024,Income/Debt Oriented Schemes,1 2,"2 ,606",8 9.57,8 6.13,6 21.53,6 55.04,-,-
-,-,-,-,-,-,-,-,-,-
February-2024,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
February-2024,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
February-2024,Total C Interval Schemes,1 2,"2 ,606",8 9.57,8 6.13,6 21.53,6 55.04,-,-
-,-,-,-,-,-,-,-,-,-
February-2024,Grand Total,"1 ,529","1 7,41,95,535","9 ,76,670.13","8 ,58,319.33","5 4,54,214.13","5 4,52,487.01",1 2,3 5.14
-,-,-,-,-,-,-,-,-,-
February-2024,Fund of Funds Scheme (Domestic) **,7 9,"2 0,71,878",7 62.94,8 68.33,"7 4,667.38","7 4,446.96",-,-
-,-,-,-,-,-,-,-,-,-
January-2024,Scheme Name,"No. of
Schemes
as on
January
31, 2024","No. of Folios
as on
January 31,
2024","Funds
Mobilized
for the
month of
January 2024
(INR in
crore)","Repurchase/
Redemption
for the
month of
January 2024
(INR in
crore)","Net Assets
Under
Managemen
t as on
January 31,
2024 (INR in
crore)","Average Net
Assets Under
Managemen
t for the
month
January 2024
(INR in
crore)","No. of
segregat
ed
portfolio
s
created
as on
January
31, 2024","Net
Assets
Under
Manage
ment in
segregat
ed
portfoli
o as on
January
31, 2024
(INR in
crore)"
January-2024,Open ended Schemes,-,-,-,-,-,-,-,-
January-2024,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
January-2024,Overnight Fund,3 5,"8 ,60,396","4 ,57,249.09","4 ,48,254.02","8 4,592.68","1 ,00,876.38",-,-
January-2024,Liquid Fund,3 6,"1 7,84,696","3 ,77,822.11","3 ,28,354.43","4 ,30,866.24","4 ,72,113.95",-,-
January-2024,Ultra Short Duration Fund,2 4,"6 ,39,365","1 5,495.50","1 2,558.96","9 1,879.38","9 2,334.73",-,-
January-2024,Low Duration Fund,2 0,"8 ,92,255","1 1,427.57","9 ,311.47","9 9,202.02","9 9,856.86",-,-
January-2024,Money Market Fund,2 3,"4 ,38,028","3 5,758.65","2 5,107.60","1 ,55,308.64","1 ,50,976.65",1,-
January-2024,Short Duration Fund,2 3,"4 ,61,888","1 ,786.85","2 ,009.37","1 ,01,737.91","1 ,01,395.79",-,-
January-2024,Medium Duration Fund,1 5,"2 ,35,134",3 96.13,6 06.92,"2 6,343.53","2 6,295.23",3,-
January-2024,Medium to Long Duration Fund,1 2,"1 ,01,729",9 2.28,7 2.96,"1 0,434.47","1 0,382.66",-,-
January-2024,Long Duration Fund,7,"4 8,073",6 39.82,5 7.38,"1 1,057.13","1 0,599.74",-,-
January-2024,Dynamic Bond Fund,2 2,"2 ,20,330",4 85.21,5 47.94,"3 1,052.56","3 0,994.99",-,-
January-2024,Corporate Bond Fund,2 1,"5 ,69,907","3 ,419.29","2 ,118.24","1 ,42,618.95","1 ,42,363.10",-,-
January-2024,Credit Risk Fund,1 4,"2 ,14,675",5 9.52,3 62.20,"2 3,499.82","2 3,567.57",3,-
January-2024,Banking and PSU Fund,2 3,"2 ,62,869",7 35.01,"1 ,236.02","8 0,146.18","8 0,089.74",-,-
January-2024,Gilt Fund,2 1,"1 ,79,926",8 05.35,3 92.44,"2 6,740.63","2 6,425.79",-,-
January-2024,Gilt Fund with 10 year constant duration,5,"3 8,720",9 9.44,3 3.94,"4 ,559.28","4 ,517.44",-,-
January-2024,Floater Fund,1 3,"2 ,20,693","3 ,015.02","1 ,793.97","5 6,465.01","5 6,613.25",-,-
January-2024,"Sub Total - I
(i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi)",3 14,"7 1,68,684","9 ,09,286.84","8 ,32,817.88","1 3,76,504.44","1 4,29,403.89",7,-
-,-,-,-,-,-,-,-,-,-
January-2024,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
January-2024,Multi Cap Fund,2 4,"5 6,27,683","4 ,318.33","1 ,279.67","1 ,18,110.56","1 ,14,237.05",-,-
January-2024,Large Cap Fund,3 0,"1 ,33,46,810","4 ,984.55","3 ,697.49","2 ,99,733.71","2 ,97,349.89",-,-
January-2024,Large & Mid Cap Fund,2 7,"8 8,80,611","4 ,626.41","2 ,296.31","1 ,94,015.39","1 ,90,526.43",-,-
January-2024,Mid Cap Fund,2 9,"1 ,33,16,071","5 ,648.42","3 ,587.25","2 ,90,293.81","2 ,85,308.52",-,-
January-2024,Small Cap Fund,2 7,"1 ,78,96,929","7 ,033.71","3 ,776.73","2 ,47,603.34","2 ,39,940.99",-,-
January-2024,Dividend Yield Fund,9,"8 ,36,896",6 16.31,2 34.66,"2 2,948.85","2 2,312.23",-,-
January-2024,Value Fund/Contra Fund,2 3,"5 8,24,994","3 ,103.18","1 ,261.02","1 ,42,075.88","1 ,38,340.30",-,-
January-2024,Focused Fund,2 8,"5 0,93,488","2 ,076.98","2 ,278.81","1 ,25,636.59","1 ,24,799.87",-,-
January-2024,Sectoral/Thematic Funds,1 50,"1 ,61,37,536","9 ,380.48","4 ,575.80","2 ,71,142.04","2 ,64,039.76",-,-
January-2024,ELSS,4 2,"1 ,57,28,518","2 ,635.87","2 ,102.99","2 ,04,369.62","2 ,01,884.31",-,-
January-2024,Flexi Cap Fund,3 8,"1 ,37,76,248","6 ,406.47","3 ,959.44","3 ,34,406.47","3 ,30,432.00",-,-
January-2024,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),4 27,"1 1,64,65,784","5 0,830.72","2 9,050.16","2 2,50,336.25","2 2,09,171.35",-,-
-,-,-,-,-,-,-,-,-,-
January-2024,Hybrid Schemes,-,-,-,-,-,-,-,-
January-2024,Conservative Hybrid Fund,1 9,"5 ,34,546",5 02.73,4 55.32,"2 6,546.82","2 6,317.66",1,-
January-2024,Balanced Hybrid Fund/Aggressive Hybrid Fund,3 1,"5 3,65,185","2 ,943.69","2 ,495.74","1 ,91,437.57","1 ,89,778.46",2,9 .33
January-2024,Dynamic Asset Allocation/Balanced Advantage Fund,3 1,"4 5,15,525","4 ,953.36","3 ,613.48","2 ,41,083.61","2 ,37,368.54",-,-
January-2024,Multi Asset Allocation Fund,1 9,"1 8,22,102","7 ,771.25",6 91.73,"6 0,324.84","5 7,732.91",-,-
January-2024,Arbitrage Fund,2 7,"4 ,78,260","2 2,866.86","1 2,258.47","1 ,44,093.03","1 ,62,169.00",-,-
January-2024,Equity Savings Fund,2 2,"3 ,95,788","2 ,179.57","1 ,065.71","2 7,082.86","2 6,935.69",2,2 5.81
January-2024,Sub Total - III (i+ii+iii+iv+v+vi),1 49,"1 ,31,11,406","4 1,217.45","2 0,580.46","6 ,90,568.74","7 ,00,302.26",5,3 5.14
-,-,-,-,-,-,-,-,-,-
January-2024,Solution Oriented Schemes,-,-,-,-,-,-,-,-
January-2024,Retirement Fund,2 7,"2 8,48,950",3 32.82,1 74.69,"2 4,489.41","2 4,229.99",-,-
January-2024,Childrens Fund,1 1,"2 9,70,835",1 60.54,7 0.92,"1 8,736.88","1 8,487.74",-,-
January-2024,Sub Total - IV (i+ii),3 8,"5 8,19,785",4 93.36,2 45.61,"4 3,226.29","4 2,717.73",-,-
-,-,-,-,-,-,-,-,-,-
January-2024,Other Schemes,-,-,-,-,-,-,-,-
January-2024,Index Funds,1 97,"6 7,02,645","5 ,994.90","3 ,006.92","2 ,04,524.55","2 ,01,318.71",-,-
January-2024,GOLD ETF,1 6,"4 9,72,469",7 34.06,7 6.60,"2 7,778.08","3 0,445.04",-,-
January-2024,Other ETFs,1 83,"1 ,31,80,494","1 7,230.43","1 6,659.24","6 ,27,244.59","6 ,22,214.94",-,-
January-2024,Fund of funds investing overseas,5 4,"1 5,56,656",3 84.92,6 18.71,"2 4,044.11","2 3,787.60",-,-
January-2024,Sub Total - V (i+ii+iii+iv),4 50,"2 ,64,12,264","2 4,344.32","2 0,361.47","8 ,83,591.32","8 ,77,766.30",-,-
-,-,-,-,-,-,-,-,-,-
January-2024,Total A-Open ended Schemes,"1 ,378","1 6,89,77,923","1 0,26,172.70","9 ,03,055.58","5 2,44,227.04","5 2,59,361.53",1 2,3 5.14
-,-,-,-,-,-,-,-,-,-
January-2024,Close Ended Schemes,-,-,-,-,-,-,-,-
January-2024,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
January-2024,Fixed Term Plan,9 3,"7 9,517",3 83.94,3 25.25,"1 8,032.82","1 7,920.81",-,-
January-2024,Capital Protection Oriented Schemes,-,-,-,-,-,-,-,-
January-2024,Infrastructure Debt Fund,5,4 1,-,-,"1 ,611.38","1 ,606.21",-,-
January-2024,Other Debt Scheme,1,"2 ,15,586",2 3.11,6 7.31,"5 ,289.44","5 ,324.85",-,-
January-2024,Sub Total (i+ii+iii+iv),9 9,"2 ,95,144",4 07.05,3 92.56,"2 4,933.65","2 4,851.88",-,-
-,-,-,-,-,-,-,-,-,-
January-2024,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
January-2024,ELSS,1 9,"2 ,81,749",-,3 1.99,"4 ,082.74","4 ,070.07",-,-
January-2024,Other Equity Schemes,1,"1 ,738",-,-,1 32.94,1 31.32,-,-
January-2024,Sub Total (i+ii),2 0,"2 ,83,487",-,3 1.99,"4 ,215.68","4 ,201.39",-,-
-,-,-,-,-,-,-,-,-,-
January-2024,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
January-2024,Total B -Close ended Schemes,1 19,"5 ,78,631",4 07.05,4 24.55,"2 9,149.33","2 9,053.27",-,-
-,-,-,-,-,-,-,-,-,-
January-2024,Interval Schemes,-,-,-,-,-,-,-,-
January-2024,Income/Debt Oriented Schemes,1 2,"2 ,628",1 05.95,0 .42,6 24.33,5 92.92,-,-
-,-,-,-,-,-,-,-,-,-
January-2024,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
January-2024,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
January-2024,Total C Interval Schemes,1 2,"2 ,628",1 05.95,0 .42,6 24.33,5 92.92,-,-
-,-,-,-,-,-,-,-,-,-
January-2024,Grand Total,"1 ,509","1 6,95,59,182","1 0,26,685.71","9 ,03,480.55","5 2,74,000.70","5 2,89,007.72",1 2,3 5.14
-,-,-,-,-,-,-,-,-,-
January-2024,Fund of Funds Scheme (Domestic) **,## 79,"2 0,52,935",9 78.74,9 28.04,"7 3,832.44","7 3,234.83",-,-
-,-,-,-,-,-,-,-,-,-
December-2023,Scheme Name,"No. of
Schemes
as on
Decemb
er 31,
2023","No. of Folios
as on
December
31, 2023","Funds
Mobilized
for the
month of
December
2023 (INR in
crore)","Repurchase/
Redemption
for the
month of
December
2023 (INR in
crore)","Net Assets
Under
Managemen
t as on
December
31, 2023
(INR in
crore)","Average Net
Assets Under
Managemen
t for the
month
December
2023 (INR in
crore)","No. of
segregat
ed
portfolio
s
created
as on
Decemb
er 31,
2023","Net
Assets
Under
Manage
ment in
segregat
ed
portfoli
o as on
Decemb
er 31,
2023
(INR in
crore)"
December-2023,Open ended Schemes,-,-,-,-,-,-,-,-
December-2023,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
December-2023,Overnight Fund,3 5,"8 ,40,161","5 ,24,151.44","5 ,29,016.04","7 5,030.68","1 ,06,097.09",-,-
December-2023,Liquid Fund,3 6,"1 7,85,882","3 ,26,186.74","3 ,65,862.01","3 ,78,569.77","4 ,33,886.02",-,-
December-2023,Ultra Short Duration Fund,2 4,"6 ,40,611","1 5,317.63","2 1,347.38","8 8,398.81","9 1,432.78",-,-
December-2023,Low Duration Fund,2 0,"8 ,97,877","1 1,817.07","2 1,249.07","9 6,503.89","1 ,03,224.33",-,-
December-2023,Money Market Fund,2 3,"4 ,39,156","3 0,353.26","3 8,736.82","1 ,43,663.34","1 ,48,297.45",1,-
December-2023,Short Duration Fund,2 3,"4 ,72,416","1 2,038.95","1 1,443.75","1 ,01,310.53","9 9,048.96",-,-
December-2023,Medium Duration Fund,1 5,"2 ,38,510",1 53.88,5 90.35,"2 6,377.98","2 6,461.75",3,-
December-2023,Medium to Long Duration Fund,1 2,"1 ,02,463",7 1.57,1 01.74,"1 0,337.85","1 0,302.86",-,-
December-2023,Long Duration Fund,7,"4 7,045",3 36.87,6 4.58,"1 0,276.39","1 0,070.06",-,-
December-2023,Dynamic Bond Fund,2 2,"2 ,21,633",4 35.56,5 71.90,"3 0,861.33","3 0,789.22",-,-
December-2023,Corporate Bond Fund,2 1,"5 ,84,740","6 ,222.17","6 ,033.71","1 ,40,425.99","1 ,39,251.88",-,-
December-2023,Credit Risk Fund,1 4,"2 ,17,942",6 0.51,4 28.01,"2 3,601.81","2 3,677.04",3,-
December-2023,Banking and PSU Fund,2 3,"2 ,66,424","2 ,059.81","2 ,720.65","8 0,160.50","7 9,810.87",-,-
December-2023,Gilt Fund,2 1,"1 ,79,247",7 23.61,"1 ,205.54","2 6,088.47","2 6,293.88",-,-
December-2023,Gilt Fund with 10 year constant duration,5,"3 9,170",9 5.71,4 2.10,"4 ,458.21","4 ,406.09",-,-
December-2023,Floater Fund,1 3,"2 ,22,744","1 ,239.12","7 ,410.19","5 4,919.40","5 9,190.09",-,-
December-2023,"Sub Total - I
(i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi)",3 14,"7 1,96,021","9 ,31,263.89","1 0,06,823.82","1 2,90,984.97","1 3,92,240.37",7,-
